tick;name;2024;2023;2022;2021;2020;2019;2018;2017;2016
ES.N;Eversource Energy;14.00415804;17.82566319;20.39728002;21.41374386;19.9904373;92.02804661;111.6076191;204.0602517;
EVTC.N;Evertec Inc;1.699465475;1.943593696;2.207372564;2.610428659;2.861742624;3.016539617;6.148569828;;
ECG.N;Everus Construction Group Inc;;;;;;;;;
EVGO.OQ;EVgo Inc;51.67933844;70.60811886;71.27279851;;;;;;
EVH.N;Evolent Health Inc;8.019229452;17.57211275;12.1513186;11.90396868;13.05969931;6.484200047;6.829937233;;
EOLS.OQ;Evolus Inc;6.122661092;6.572253236;14.67941762;17.39477776;;;;;
EPM.A;Evolution Petroleum Corp;302.3951464;428.998271;689.3282507;794.6799238;761.5222627;;;;
EVLV.OQ;Evolv Technologies Holdings Inc;14.02177502;14.53735277;;;;;;;
EXAS.OQ;Exact Sciences Corp;5.87445065;6.808368561;14.67942746;17.39477776;19.19073478;19.90230017;20.02097431;32.64461584;
EE;Excelerate Energy Inc;229.3298261;229.3295107;;;;;;;
EXEL.OQ;Exelixis Inc;18.66134693;18.90457006;18.64322798;19.19073478;19.90230017;20.02097431;32.64461584;;
EXC.OQ;Exelon Corp;23.69221092;26.0182852;509.6631459;272.7974331;264.7811996;303.9662376;309.9948671;260.7133154;
EXLS.OQ;Exlservice Holdings Inc;1.026174896;0.655801976;0.809654082;1.6865958;1.875186839;1.311802285;10.30301087;7.614433109;
EXPI.O;eXp World Holdings Inc;3.987764795;4.26712038;4.458792781;4.516989961;4.598005047;4.708528997;;;
EXE.OQ;Expand Energy Corp;147.2245041;315.488605;352.4458792;328.5781104;247.7171168;336.7144202;504.3191057;784.7944515;
EXPE.OQ;Expedia Group Inc;0.396264187;1.133054199;1.361030967;0.821120967;215.805783;273.3901448;282.8470951;273.6983027;
EXPD.N;Expeditors International of Washington Inc;0.570718692;0.466714074;0.653426819;0.822282533;0.957170144;0.888792724;0.887826252;0.861952384;
EXPO.OQ;Exponent Inc;9.103741656;10.38589673;11.40266034;11.11180409;11.42913512;12.07044892;12.5552471;13.25679739;
XPRO.N;Expro Group Holdings NV;10.40236982;11.07569736;55.50020494;51.30597015;224.227362;174.5731022;165.1633837;129.5117102;
EXR.N;Extra Space Storage Inc;11.80560969;13.91248669;14.52059118;16.56687969;16.049587;30.70184277;26.78788414;26.66889708;
EXTR.OQ;Extreme Networks Inc;1.49786127;1.928721995;2.007397766;2.810331445;3.812759615;5.699518667;5.988674963;5.934011374;
XOM.N;Exxon Mobil Corp;240.7976422;346.9561823;531.9923393;391.2623297;379.4767517;421.65271;598.1218972;491.965946;
EYPT.OQ;EyePoint Pharmaceuticals Inc;16.40805701;17.83939692;11.43540665;15.4016041;23.46938776;17.83474336;;;
EZPW.OQ;EZCORP Inc;7.326578168;7.55275501;8.607300045;7.935478983;7.251079954;5.829488408;5.638900313;5.483817936;
FG.N;F&G Annuities & Life Inc;;;;;;;;;
FFIV.OQ;F5 Inc;0.28970498;0.289704546;0.498959062;0.213116944;0.227876066;1.631798498;0.064739134;0.078781214;0.118704572
FN.N;Fabrinet;1.935703553;1.935709171;0.907228563;1.163940856;0.038786133;0.05293796;17.19946498;17.49104702;
FDS.N;Factset Research Systems Inc;0.974025744;0.974027735;0.831487009;0.676971122;2.622322082;9.361202687;10.13666264;9.471802512;6.711603381
FICO.N;Fair Isaac Corp;1.341021333;1.78499498;1.673881196;1.687865418;1.684545211;1.724984086;7.597387445;7.614433109;
FMAO.OQ;Farmers & Merchants Bancorp Inc;12.53602334;7.896417869;6.379935949;1.349195701;1.638820493;1.630359679;1.486629336;;
FMNB.OQ;Farmers National Banc Corp;6.515725736;5.489513911;1.331690325;1.581146113;1.627439072;1.434384799;1.444024355;;
FPI.N;Farmland Partners Inc;6.855345912;7.893116241;8.156014645;8.156014645;9.077912072;9.076108227;;;
FARO.OQ;FARO Technologies Inc;4.063303435;5.000668482;7.083743881;9.457120047;10.42617616;7.762642148;5.347058664;;
FAST.OQ;Fastenal Co;19.68460877;21.96495034;23.80081986;20.77935954;50.45308866;233.7597068;238.2010085;240.5877738;
FSLY.N;Fastly Inc;1.624001505;1.785000404;1.673881196;1.687865418;;;;;
FATE.OQ;Fate Therapeutics Inc;6.122661092;6.572253236;14.67941762;17.39477776;19.19073478;19.90230017;;;
FBK.N;FB Financial Corp;7.138080818;6.000590784;4.333265193;2.645915061;2.762671154;2.160224148;3.260514449;4.546995387;
AGM.N;Federal Agricultural Mortgage Corp;1.723632585;2.854895892;4.407521872;3.014769626;1.955780185;1.876613943;2.232282062;2.48093538;
FRT.N;Federal Realty Investment Trust;2.447923454;2.881550508;7.222074605;2.664064938;7.74342989;8.311107511;8.709480569;8.441693301;
FSS.N;Federal Signal Corp;10.53552905;10.94980958;10.51853044;10.51563741;10.33262943;10.96064088;12.41139993;;
FHI.N;Federated Hermes Inc;1.946461434;1.472130949;1.367412835;1.676241565;1.702701821;1.652026655;0.76678658;0.812999659;
FDX.N;FedEx Corp;183.009849;183.009849;198.4283043;220.1095107;221.0576815;231.5108174;232.5750095;273.2029187;289.7854087
FERG.N;Ferguson Enterprises Inc;;;;;;;;;
FIHL.K;Fidelis Insurance Holdings Ltd;;;;;;;;;
FDBC.O;Fidelity D&D Bancorp Inc;7.421477143;6.164912148;1.298007577;1.578357377;1.621354658;1.465353415;;;
FNF.N;Fidelity National Financial Inc;0.652416406;0.468108283;0.460234455;0.465472974;0.768952225;0.828138857;0.531854757;10.06967828;9.530680024
FIS.N;Fidelity National Information Services Inc;1.329605927;0.735696476;1.198957935;1.641596826;0.786732761;0.828089111;1.099396816;4.633168315;
FITB.OQ;Fifth Third Bancorp;1.390447761;1.582023327;1.707172885;1.588023521;2.026839827;1.725434349;1.809697354;2.244186047;
FIGS.N;Figs Inc;11.03661327;11.2179836;11.80214236;;;;;;
FISI.OQ;Financial Institutions Inc;6.909171509;5.883991156;1.333855224;1.642032325;1.713439251;1.498774447;1.499698699;;
FA.OQ;First Advantage Corp;31.13229455;27.38014653;24.6347127;;;;;;
FAF.N;First American Financial Corp;0.480626025;0.217980696;0.179068665;0.274747378;0.075158616;0.085580248;0.088596421;0.536058967;
FBP.N;First BanCorp;4.680419111;4.133194571;1.342479796;1.55967637;1.674594517;;;;
FBNC.OQ;First Bancorp (North Carolina);10.54171063;7.069836009;6.028789786;1.265752934;1.502159862;1.58699392;1.41826635;1.535749558;
FNLC.OQ;First Bancorp Inc;8.161867276;6.624108056;1.451367325;1.861414066;1.910616315;1.64290657;;;
FBMS.N;First Bancshares Inc (Mississippi);9.038043406;6.457884605;5.342723062;1.303479114;1.578310942;1.651780099;1.469947429;;
FRBA.OQ;FIRST BANK (Hamilton);1.502731398;1.726821539;1.495437543;1.890164568;1.883148392;3.310414466;;;
BUSE.OQ;First Busey Corp;6.463255607;5.751476374;5.078470758;1.275865422;1.517694133;1.59450729;1.400758216;1.413326225;
FBIZ.OQ;First Business Financial Services Inc;8.149363741;6.475354131;1.383334925;1.798242523;1.847318857;1.606102522;;;
FCNCA.OQ;First Citizens BancShares Inc (Delaware);4.651783737;6.928205039;6.07204678;1.248999735;1.408663129;1.458274236;1.369139206;1.525396106;1.393320036
FCF.N;First Commonwealth Financial Corp;10.07336155;7.105822682;5.993440374;1.279998655;1.527364838;1.590540635;1.426779762;1.467729102;
FCBC.OQ;First Community Bankshares Inc;8.287570281;6.909079291;6.005994439;1.249342807;1.427807279;1.561849954;;;
FFBC.OQ;First Financial Bancorp;10.40506228;7.551198929;6.177415144;1.313888353;1.604776143;1.681404153;1.524520867;1.523147437;1.483101793
FFIN.OQ;First Financial Bankshares Inc;10.11225054;7.309921835;5.950943011;1.222210849;1.437121833;1.516862483;1.3798085;1.401328826;1.396375239
THFF.OQ;First Financial Corp;9.90128086;7.203244756;6.059985889;1.250871608;1.430617215;1.466804663;1.346537987;1.27315433;
FFWM.N;First Foundation Inc;7.605014582;4.789105462;1.411292461;1.834568923;1.833220555;1.543930624;1.502370469;;
FHB.OQ;First Hawaiian Inc;7.837588585;6.909171509;5.883991156;1.264138952;1.520739724;1.644393731;1.416573141;1.413344206;
FHN.N;First Horizon Corp;2.393811075;1.962270133;4.109383297;1.529539472;1.50275238;1.47365387;1.463909357;;
FR.N;First Industrial Realty Trust Inc;4.088432053;4.538723481;5.162858698;4.894664112;11.2746671;10.91167935;12.0816724;10.71306999;10.90805135
INBK.O;First Internet Bancorp;7.402938053;1.75386448;2.559081162;2.408227614;1.815153632;;;;
FIBK.OQ;First Interstate Bancsystem Inc;7.402148206;6.045209013;1.25517797;1.463828881;1.5458664;1.419234343;1.437194343;1.440645264;
FRME.OQ;First Merchants Corp;12.0003346;7.820731087;6.256762476;1.343617697;1.658647708;1.66539703;1.473285404;1.487811989;1.491909651
FMBH.O;First Mid Bancshares Inc;10.82169991;7.752650778;6.262073967;1.294251141;1.513901347;1.569157289;1.410388627;1.438272504;
FLIC.OQ;First of Long Island Corp;7.906595553;6.680082873;1.486556236;1.864120396;1.93549559;1.600758652;1.618680501;;
FSLR.OQ;First Solar Inc;2.935876487;2.919907778;2.595403293;8.657847545;9.892854151;5.494464398;5.071330868;2.905425942;
FWRG.OQ;First Watch Restaurant Group Inc;25.7173298;;;;;;;;
FCFS.OQ;Firstcash Holdings Inc;7.326561886;7.553435854;8.610947794;7.965048855;7.712142919;6.272985198;6.271339907;5.516373277;4.371100457
FE.N;FirstEnergy Corp;1327.203227;1429.55848;1362.806209;1638.876846;2919.341888;3886.720443;4339.837757;3247.929921;
FI.N;Fiserv Inc;0.996326603;0.994305689;0.985270553;1.298680312;1.544419358;0.961360124;0.542430709;9.471802512;6.711603381
FIVE.OQ;Five Below Inc;22.50079748;22.56042948;29.98625213;22.7405575;25.33999732;28.7706104;27.25261627;13.71614016;5.889432005
FSBC.OQ;Five Star Bancorp;12.04147697;7.839863431;6.159299645;;;;;;
FIVN.OQ;Five9 Inc;1.042843721;1.293037035;1.778324974;2.196640189;2.380968596;2.209815294;2.43493489;;
FLG.N;Flagstar Financial Inc;;;;;;;;;
FLNG.OL;FLEX LNG Ltd;765.7918775;825.3470592;929.8833643;955.3010211;734.7493952;;;;
FLEX.OQ;Flex Ltd;3.460489247;3.340539918;3.384471895;3.156836018;3.905383236;3.240107525;3.24788226;2.480170573;1.161966407
FND.N;Floor & Decor Holdings Inc;6.093137014;3.557854453;3.585226739;3.669597391;3.271050994;2.724646096;;;
FLO.N;Flowers Foods Inc;34.72102576;37.79951371;40.75486937;44.24736916;46.46302544;43.83086823;45.80042451;51.48888251;
FLS.N;Flowserve Corp;4.459049769;4.179257059;3.870300799;3.908676226;4.039680903;3.939542689;5.050761975;5.227312968;
FLNC.OQ;Fluence Energy Inc;0.870734129;;;;;;;;
FLR.N;Fluor Corp;0.803987194;1.172506413;0.811821085;0.798046622;1.393544854;1.967165893;1.492080744;1.451201661;
FFIC.OQ;Flushing Financial Corp;16.37494244;8.739213198;7.12241726;1.598449768;2.285389516;2.955956236;3.51244087;2.578868932;
FLYW.O;Flywire Corp;0.735329248;0.820870651;;;;;;;
FMC.N;FMC Corp;15.16639953;20.41544438;18.00573232;18.00273331;20.24048725;82.09685264;107.5843869;91.81657256;
FNB.N;FNB Corp;9.843058074;6.152657927;4.780445523;1.40774743;1.701276772;1.727710723;1.50328083;1.492280983;1.474177529
FL.N;Foot Locker Inc;0.770065076;0.644675151;0.87281399;0.880824485;0.888147122;6.027462015;6.516743469;5.988479249;4.83189611
F.N;Ford Motor Co;7.577889812;7.847285409;8.742284418;8.946130212;8.852815989;8.873341583;8.592944664;9.410416026;
BLX.N;Foreign Trade Bank of Latin America Inc;7.471695396;11.31618407;13.93985933;14.73731843;11.157655;8.843464839;7.825820736;;
FOR.N;Forestar Group Inc;3.537394714;3.667463982;3.924382332;4.100659474;9.694105659;15.61194406;15.36764208;4.255149881;
FRGE.N;Forge Global Holdings Inc;3.774185704;;;;;;;;
FORM.OQ;FormFactor Inc;10.07304091;9.101255856;8.921362829;7.226904442;8.011800722;8.011800722;16.11772937;12.05883935;
FORR.OQ;Forrester Research Inc;7.633324119;8.191128424;8.600288608;18.29283913;8.95477588;9.163813123;9.372240964;;
FTNT.OQ;Fortinet Inc;0.272920723;0.272920723;0.361857459;0.391651249;0.535968562;1.631798498;1.724984086;1.955842866;2.252222305
FTV.N;Fortive Corp;2.648265444;2.629645841;4.235931296;4.616884682;3.694637407;2.934452146;18.11213673;;
FTRE.OQ;Fortrea Holdings Inc;5.740965295;;;;;;;;
FBIN.N;Fortune Brands Innovations Inc;5.841626085;6.198371207;9.840401951;11.23755334;12.14016153;9.541574395;10.78156031;33.17119786;
FWRD.OQ;Forward Air Corp;40.98462161;47.01383332;989.497053;966.1925052;839.1693371;729.343011;791.6600989;891.8225993;
FCPT.N;Four Corners Property Trust Inc;7.641092005;8.199120497;8.156014645;8.514934305;9.077912072;9.455806455;9.766034816;9.62315893;
FOXA.OQ;Fox Corp;1.202733648;1.202733648;1.080951274;1.346988539;5.56285136;;;;
FOX.OQ;Fox Corp;1.202733648;1.202733648;1.080951274;1.346988539;5.56285136;;;;
FOXF.OQ;Fox Factory Holding Corp;23.05973828;2.53721922;16.27757874;16.49003739;16.78579667;17.18928268;17.51586929;;
FBRT.N;Franklin BSP Realty Trust Inc;0.223151159;0.279520499;;;;;;;
FC.N;Franklin Covey Co;2.829685106;2.968144021;3.518071185;4.130225311;5.915642062;8.270707657;;;
FELE.OQ;Franklin Electric Co Inc;2.868242386;2.868239623;3.136587098;3.464196753;6.09168874;38.65216615;32.28298764;9.617362642;9.713728259
BEN.N;Franklin Resources Inc;1.408375527;1.180109192;1.208958951;1.643773592;1.384898058;1.468821376;1.239951647;1.00242807;
FCX.N;Freeport-McMoRan Inc;216.3223442;200.2871088;298.2320045;328.4036245;266.5192184;260.0101201;365.3897505;413.208804;
FDP.N;Fresh Del Monte Produce Inc;172.7352948;172.7352948;188.2850423;214.9753706;235.3069726;171.462685;165.4012807;139.7433804;77.59079266
FRPT.OQ;Freshpet Inc;41.15939692;46.65455511;47.88105022;34.31175487;35.64275018;35.80327925;35.71518324;;
FRSH.OQ;Freshworks Inc;1.029807969;1.042843721;;;;;;;
FTDR.OQ;Frontdoor Inc;0.054754191;0.061614967;0.077828687;35.11183021;36.74044248;25.85476773;;;
FYBR.OQ;Frontier Communications Parent Inc;;;;;;;;;
ULCC.OQ;Frontier Group Holdings Inc;925.9079976;1015.527361;1049.657019;;;;;;
FRPH.OQ;FRP Holdings Inc;3.541911698;3.752983673;10.45379027;5.695157518;4.269770461;5.465342839;32.47119603;;
FSBW.OQ;FS Bancorp Inc;1.303652683;1.208146475;1.347554846;2.114258729;2.013778671;2.790081626;;;
FTAI.O;FTAI Aviation Ltd;12.19153159;22.95619408;;;;;;;
FIP.OQ;Ftai Infrastructure Inc;48.55893138;;;;;;;;
FCN.N;FTI Consulting Inc;0.224588733;0.290520715;0.386574421;0.488345751;0.525190811;24.53877259;28.1745752;11.2792412;
FUBO.K;Fubotv Inc;3.457324293;3.608640597;5.948954562;;;;;;
FCEL.OQ;Fuelcell Energy Inc;1022.65102;862.0443886;1215.922972;1137.757334;16.46664086;;;;
FULC.O;Fulcrum Therapeutics Inc;6.122661092;6.572253236;14.67941762;;;;;;
FLGT.OQ;Fulgent Genetics Inc;3.441211824;1.663335295;9.485926423;10.05167842;11.20660218;12.93462127;;;
FULT.OQ;Fulton Financial Corp;10.87244116;7.479077475;6.25858073;1.343171868;1.61054165;1.667115699;1.499953268;1.537564982;1.541975224
FNKO.O;Funko Inc;1.80584956;2.225260338;2.674275015;2.847190139;3.631955757;4.496405902;;;
GIII.OQ;G-III Apparel Group Ltd;10.29957024;12.91607447;15.78509345;8.283348327;12.61557178;12.23377683;10.41710276;8.276087706;
GME.N;GameStop Corp;2.692376945;2.984480018;4.052339408;2.308317164;0.391120329;0.485816634;0.580423103;0.460710395;7.600466104
GLPI.OQ;Gaming and Leisure Properties Inc;0.03263132;0.048161011;0.066823572;8.156014645;9.077912072;9.076108227;9.075650049;9.62315893;
GCI.N;Gannett Co Inc;5.112046311;8.708800781;1.660033751;1.860648198;2.273300401;2.61295888;2.812355145;;
GAP.N;Gap Inc;1.665386923;1.837101449;1.667338094;1.677864897;1.66004415;1.534544986;1.507248212;1.799330697;
GRMN.N;Garmin Ltd;9.421816463;6.41832615;6.939091596;8.043332642;9.529390544;9.338507293;10.06915869;10.69695467;
IT.N;Gartner Inc;0.412593479;0.511791397;0.175147583;0.248508888;11.5956721;13.08923434;11.82099468;30.47730139;
GTES.N;Gates Industrial Corporation PLC;30.65077936;30.65077936;27.8781948;30.86645184;29.94719964;28.73103119;34.43797876;;
GATX.N;GATX Corp;13.13040063;13.57245109;12.19153159;11.86091007;240.900499;185.5871913;153.2157271;147.5995649;
GCMG.OQ;GCM Grosvenor Inc;1.940653609;1.472134345;1.367412835;;;;;;
GEHC.OQ;GE Healthcare Technologies Inc;6.479526743;;;;;;;;
GEV.N;Ge Vernova Inc;;;;;;;;;
GEN.OQ;Gen Digital Inc;;0.28892151;0.379828326;0.585652685;2.763453815;1.42752443;1.283704572;1.17939786;1.058611111
GNK.N;Genco Shipping & Trading Ltd;780.8228539;838.2324564;878.5290351;921.3668229;766.4231214;692.7332885;;;
WGS.O;GeneDx Holdings Corp;6.674461416;;;;;;;;
GNRC.N;Generac Holdings Inc;7.824979481;7.824980174;8.553269807;8.937459799;8.580052801;8.964653092;9.548136964;10.45029432;9.835400676
GD.N;General Dynamics Corp;7.799604131;7.944058853;8.057966963;8.057966963;8.466554306;9.874277597;9.760020942;10.67059239;
GE.N;General Electric Co;11.46538271;9.946317322;12.06867579;11.05518139;13.33692904;16.77706262;13.56848696;17.02877785;
GIS.N;General Mills Inc;16.73792174;20.09769956;18.99986384;17.8196523;19.07886712;20.7908552;19.13989531;17.94847507;
GM.N;General Motors Co;9.356250997;9.865090863;9.912430093;11.58361083;11.99297513;12.69887628;12.16619074;13.72993185;
GBIO.OQ;Generation Bio Co;;;;;;;;;
GCO.N;Genesco Inc;2.838118477;3.611738958;1.827511901;2.25347269;5.959714824;9.153192615;5.084792002;;
GNE.N;Genie Energy Ltd;1614.284367;1677.300314;1947.061327;2050.365914;2109.887632;2038.502396;2999.500144;;
G.N;Genpact Ltd;1.031301899;1.031302832;1.120776886;1.999527144;2.637661293;1.501604577;1.784481152;1.703389976;0.692906916
GNTX.OQ;Gentex Corp;6.113200211;6.113207154;5.786837803;5.744023711;4.477385333;4.978562086;4.916783564;4.302158246;3.887361463
THRM.OQ;Gentherm Inc;1.605681271;1.344931415;1.374441736;9.659184085;10.14286312;12.57262625;12.5041435;;
GPC.N;Genuine Parts Co;9.858616944;12.86754458;52.7601026;79.491023;82.40056408;29.27906143;34.96642176;38.01084453;
GNW.N;Genworth Financial Inc;0.079637768;0.07562875;0.064244691;0.352304698;0.113741299;0.069424126;0.05208705;0.053411079;
GEO.N;Geo Group Inc;18.58940645;19.84791346;24.68577906;28.81406275;9.917746674;11.78768582;14.29781711;12.04316347;
GABC.OQ;German American Bancorp Inc;5.949384366;5.334578802;4.294683823;1.296278546;1.556003756;1.625464635;1.45310399;1.469858146;
GERN.OQ;Geron Corp;5.740965295;6.122661092;6.572253236;14.67941762;17.39477776;19.19073478;19.90230017;;
GETY.N;Getty Images Holdings Inc;;;;;;;;;
GTY.N;Getty Realty Corp;4.031202665;4.346547368;4.22723094;4.185577439;7.96804204;8.38311456;9.194024808;;
ROCK.OQ;Gibraltar Industries Inc;6.995834442;6.889937154;9.07728036;9.254836997;48.88175957;41.52901086;33.28665644;33.17119786;
GCT.OQ;GigaCloud Technology Inc;;;;;;;;;
GILD.OQ;Gilead Sciences Inc;2.032880026;1.99956052;1.955202722;2.409728718;2.160618249;1.774619834;1.465317539;39.70462681;
GTLB.OQ;GitLab Inc;1.40735601;1.75147785;;;;;;;
GBCI.N;Glacier Bancorp Inc;6.019244766;1.229937851;1.398607422;1.536199555;1.427496034;1.474786754;1.476511614;;
GOOD.OQ;Gladstone Commercial Corp;7.399825176;6.874306627;7.449466362;7.092678448;7.056581159;7.838106955;8.62658104;;
LAND.OQ;Gladstone Land Corp;4.19555266;6.566492751;7.62724572;7.844252412;8.090272661;63.08130736;64.33103055;;
GKOS.N;Glaukos Corp;2.012995736;29.25509699;23.37106743;23.14509144;27.61227976;31.40378035;36.32622354;;
GBTG.N;Global Business Travel Group Inc;2.116386838;2.16176002;;;;;;;
GIC.N;Global Industrial Co;9.380677683;10.29089869;10.24991165;10.04281481;10.27065339;11.98567749;27.94121438;;
GMRE.N;Global Medical REIT Inc;14.12456416;11.65450523;7.984683314;8.717736664;10.38775143;;;;
GNL.N;Global Net Lease Inc;6.700016416;8.31242489;8.045313531;7.902712501;9.801643668;8.880070317;8.017432617;6.72548816;8.813147749
GPN.N;Global Payments Inc;0.224588756;0.290520573;0.386574421;1.059973422;0.786732761;0.78678904;1.801058448;4.633730319;
GFS.OQ;GlobalFoundries Inc;56.34861078;66.10670567;;;;;;;
GSAT.A;Globalstar Inc;6.016211772;7.097351446;7.534048255;7.29808999;5.667121601;4.750498717;5.529432801;;
GLOB.N;Globant SA;0.064940542;0.064940682;0.055108397;0.380500136;2.054161453;1.631798498;0.562605643;0.671538613;0.826260028
GL.N;Globe Life Inc;0.285083331;0.237204477;0.227637451;2.446003433;2.957204024;3.668887519;1.53597741;1.59673131;1.22918262
GMED.N;Globus Medical Inc;9.476007701;9.601881822;9.327121117;9.397759499;9.40466266;10.39896177;11.92191115;13.63213236;
GMS.N;GMS Inc;18.52868603;86.27384384;92.97014;97.33758112;98.62354786;101.121253;103.5518022;105.5195233;
GDDY.N;GoDaddy Inc;0.303570992;0.31946956;0.392860373;0.455138717;1.631798498;1.724984086;1.955842866;2.252222305;
GOGO.OQ;Gogo Inc;4.720262988;5.082300419;5.059335531;12.77891761;14.55336246;4.750498717;5.529432801;;
GLNG.OQ;Golar LNG Ltd;2000.051637;2004.902644;3626.73954;2551.833333;2512.316439;2415.626186;2440.251064;2170.53078;391.8346844
